symbol,date,open,high,low,close,volume,adjusted
FCNTX,1980-09-11,1.2949999570846558,1.2949999570846558,1.2949999570846558,1.2949999570846558,0,0.12093271315097809
FCNTX,1980-09-12,1.2970000505447388,1.2970000505447388,1.2970000505447388,1.2970000505447388,0,0.12111946940422058
FCNTX,1980-09-15,1.3049999475479126,1.3049999475479126,1.3049999475479126,1.3049999475479126,0,0.12186654657125473
FCNTX,1980-09-16,1.3209999799728394,1.3209999799728394,1.3209999799728394,1.3209999799728394,0,0.12336061894893646
FCNTX,1980-09-17,1.3359999656677246,1.3359999656677246,1.3359999656677246,1.3359999656677246,0,0.12476146966218948
FCNTX,1980-09-18,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,0,0.12513498961925507
FCNTX,1980-09-19,1.3509999513626099,1.3509999513626099,1.3509999513626099,1.3509999513626099,0,0.12616217136383057
FCNTX,1980-09-22,1.3600000143051147,1.3600000143051147,1.3600000143051147,1.3600000143051147,0,0.12700267136096954
FCNTX,1980-09-23,1.343999981880188,1.343999981880188,1.343999981880188,1.343999981880188,0,0.12550856173038483
FCNTX,1980-09-24,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,0,0.12513498961925507
FCNTX,1980-09-25,1.3300000429153442,1.3300000429153442,1.3300000429153442,1.3300000429153442,0,0.12420116364955902
FCNTX,1980-09-26,1.3029999732971191,1.3029999732971191,1.3029999732971191,1.3029999732971191,0,0.12167971581220627
FCNTX,1980-09-29,1.277999997138977,1.277999997138977,1.277999997138977,1.277999997138977,0,0.11934518814086914
FCNTX,1980-09-30,1.2910000085830688,1.2910000085830688,1.2910000085830688,1.2910000085830688,0,0.12055911868810654
FCNTX,1980-10-01,1.2879999876022339,1.2879999876022339,1.2879999876022339,1.2879999876022339,0,0.1202789843082428
FCNTX,1980-10-02,1.2970000505447388,1.2970000505447388,1.2970000505447388,1.2970000505447388,0,0.12111946940422058
FCNTX,1980-10-03,1.3040000200271606,1.3040000200271606,1.3040000200271606,1.3040000200271606,0,0.12177310883998871
FCNTX,1980-10-06,1.3240000009536743,1.3240000009536743,1.3240000009536743,1.3240000009536743,0,0.12364082038402557
FCNTX,1980-10-07,1.3259999752044678,1.3259999752044678,1.3259999752044678,1.3259999752044678,0,0.12382759153842926
FCNTX,1980-10-08,1.3279999494552612,1.3279999494552612,1.3279999494552612,1.3279999494552612,0,0.12401433289051056
FCNTX,1980-10-09,1.3339999914169312,1.3339999914169312,1.3339999914169312,1.3339999914169312,0,0.12457463890314102
FCNTX,1980-10-10,1.3339999914169312,1.3339999914169312,1.3339999914169312,1.3339999914169312,0,0.12457463890314102
FCNTX,1980-10-13,1.3450000286102295,1.3450000286102295,1.3450000286102295,1.3450000286102295,0,0.1256018877029419
FCNTX,1980-10-14,1.3550000190734863,1.3550000190734863,1.3550000190734863,1.3550000190734863,0,0.1265357881784439
FCNTX,1980-10-15,1.3660000562667847,1.3660000562667847,1.3660000562667847,1.3660000562667847,0,0.1275629699230194
FCNTX,1980-10-16,1.3580000400543213,1.3580000400543213,1.3580000400543213,1.3580000400543213,0,0.12681585550308228
FCNTX,1980-10-17,1.3519999980926514,1.3519999980926514,1.3519999980926514,1.3519999980926514,0,0.1262555867433548
FCNTX,1980-10-20,1.3530000448226929,1.3530000448226929,1.3530000448226929,1.3530000448226929,0,0.12634898722171783
FCNTX,1980-10-21,1.3450000286102295,1.3450000286102295,1.3450000286102295,1.3450000286102295,0,0.1256018877029419
FCNTX,1980-10-22,1.347000002861023,1.347000002861023,1.347000002861023,1.347000002861023,0,0.12578870356082916
FCNTX,1980-10-23,1.3289999961853027,1.3289999961853027,1.3289999961853027,1.3289999961853027,0,0.1241077110171318
FCNTX,1980-10-24,1.3320000171661377,1.3320000171661377,1.3320000171661377,1.3320000171661377,0,0.12438788264989853
FCNTX,1980-10-27,1.319000005722046,1.319000005722046,1.319000005722046,1.319000005722046,0,0.12317390739917755
FCNTX,1980-10-28,1.319000005722046,1.319000005722046,1.319000005722046,1.319000005722046,0,0.12317390739917755
FCNTX,1980-10-29,1.3179999589920044,1.3179999589920044,1.3179999589920044,1.3179999589920044,0,0.1230805441737175
FCNTX,1980-10-30,1.3070000410079956,1.3070000410079956,1.3070000410079956,1.3070000410079956,0,0.12205328047275543
FCNTX,1980-10-31,1.315999984741211,1.315999984741211,1.315999984741211,1.315999984741211,0,0.12289375066757202
FCNTX,1980-11-03,1.3229999542236328,1.3229999542236328,1.3229999542236328,1.3229999542236328,0,0.12354747951030731
FCNTX,1980-11-05,1.340999960899353,1.340999960899353,1.340999960899353,1.340999960899353,0,0.12522834539413452
FCNTX,1980-11-06,1.319000005722046,1.319000005722046,1.319000005722046,1.319000005722046,0,0.12317390739917755
FCNTX,1980-11-07,1.3289999961853027,1.3289999961853027,1.3289999961853027,1.3289999961853027,0,0.1241077110171318
FCNTX,1980-11-10,1.3289999961853027,1.3289999961853027,1.3289999961853027,1.3289999961853027,0,0.1241077110171318
FCNTX,1980-11-11,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,0,0.12513498961925507
FCNTX,1980-11-12,1.3660000562667847,1.3660000562667847,1.3660000562667847,1.3660000562667847,0,0.1275629699230194
FCNTX,1980-11-13,1.378999948501587,1.378999948501587,1.378999948501587,1.378999948501587,0,0.12877698242664337
FCNTX,1980-11-14,1.3819999694824219,1.3819999694824219,1.3819999694824219,1.3819999694824219,0,0.1290571093559265
FCNTX,1980-11-17,1.3819999694824219,1.3819999694824219,1.3819999694824219,1.3819999694824219,0,0.1290571093559265
FCNTX,1980-11-18,1.3949999809265137,1.3949999809265137,1.3949999809265137,1.3949999809265137,0,0.13027113676071167
FCNTX,1980-11-19,1.3969999551773071,1.3969999551773071,1.3969999551773071,1.3969999551773071,0,0.1304578334093094
FCNTX,1980-11-20,1.4110000133514404,1.4110000133514404,1.4110000133514404,1.4110000133514404,0,0.1317652463912964
FCNTX,1980-11-21,1.3980000019073486,1.3980000019073486,1.3980000019073486,1.3980000019073486,0,0.130551278591156
FCNTX,1980-11-24,1.3869999647140503,1.3869999647140503,1.3869999647140503,1.3869999647140503,0,0.12952403724193573
FCNTX,1980-11-25,1.3980000019073486,1.3980000019073486,1.3980000019073486,1.3980000019073486,0,0.130551278591156
FCNTX,1980-11-26,1.3969999551773071,1.3969999551773071,1.3969999551773071,1.3969999551773071,0,0.1304578334093094
FCNTX,1980-11-28,1.4010000228881836,1.4010000228881836,1.4010000228881836,1.4010000228881836,0,0.13083146512508392
FCNTX,1980-12-01,1.3890000581741333,1.3890000581741333,1.3890000581741333,1.3890000581741333,0,0.12971079349517822
FCNTX,1980-12-02,1.3880000114440918,1.3880000114440918,1.3880000114440918,1.3880000114440918,0,0.12961743772029877
FCNTX,1980-12-03,1.3880000114440918,1.3880000114440918,1.3880000114440918,1.3880000114440918,0,0.12961743772029877
FCNTX,1980-12-04,1.3949999809265137,1.3949999809265137,1.3949999809265137,1.3949999809265137,0,0.13027113676071167
